Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4791,0,150.0,216.1650414182883,62.40353500106721,1230.0866509995103,76905.0,39.81842823616647,0.0,150,210,250,290,430,670,940,1000,1200,1200,1200
GET,/post-detail,16222,0,150.0,211.62662617229844,59.78761000005761,1268.8611509984185,86698.48600665762,134.8224885925887,0.0,150,200,240,280,420,640,890,970,1200,1300,1300
,Aggregated,21013,0,150.0,212.6613926237103,59.78761000005761,1268.8611509984185,84465.5544186932,174.64091682875517,0.0,150,200,240,280,420,650,900,980,1200,1300,1300
